nombre,n,p,p_densidad,cant_densidades,nro_intento,cant_intentos,tiempo_ns
random-0.1961961961961962-pdens-2,200,0.5,0.1961961961961962,1000,2,5,43616744
random-0.5715715715715716-pdens-1,200,0.5,0.5715715715715716,1000,1,5,67537869
random-0.8648648648648649-pdens-3,200,0.5,0.8648648648648649,1000,3,5,69115211
random-0.44544544544544545-pdens-4,200,0.5,0.44544544544544545,1000,4,5,69694104
random-0.2782782782782783-pdens-2,200,0.5,0.2782782782782783,1000,2,5,49527437
random-0.6946946946946947-pdens-3,200,0.5,0.6946946946946947,1000,3,5,86538707
random-0.20520520520520522-pdens-1,200,0.5,0.20520520520520522,1000,1,5,49924893
random-0.974974974974975-pdens-4,200,0.5,0.974974974974975,1000,4,5,69911034
random-0.44044044044044045-pdens-4,200,0.5,0.44044044044044045,1000,4,5,55182002
random-0.5325325325325325-pdens-4,200,0.5,0.5325325325325325,1000,4,5,59608522
random-0.6816816816816816-pdens-0,200,0.5,0.6816816816816816,1000,0,5,82472021
random-0.15315315315315314-pdens-2,200,0.5,0.15315315315315314,1000,2,5,41521113
random-0.5595595595595596-pdens-2,200,0.5,0.5595595595595596,1000,2,5,65593873
random-0.3433433433433433-pdens-2,200,0.5,0.3433433433433433,1000,2,5,67745411
random-0.2122122122122122-pdens-3,200,0.5,0.2122122122122122,1000,3,5,47300909
random-0.7397397397397397-pdens-4,200,0.5,0.7397397397397397,1000,4,5,90072828
random-0.3133133133133133-pdens-0,200,0.5,0.3133133133133133,1000,0,5,51860421
random-0.7687687687687688-pdens-0,200,0.5,0.7687687687687688,1000,0,5,64862589
random-0.8238238238238238-pdens-2,200,0.5,0.8238238238238238,1000,2,5,66966225
random-0.46146146146146144-pdens-1,200,0.5,0.46146146146146144,1000,1,5,57384759
random-0.9259259259259259-pdens-4,200,0.5,0.9259259259259259,1000,4,5,87701203
random-0.92992992992993-pdens-4,200,0.5,0.92992992992993,1000,4,5,80073520
random-0.9269269269269269-pdens-4,200,0.5,0.9269269269269269,1000,4,5,70589458
random-0.16816816816816815-pdens-0,200,0.5,0.16816816816816815,1000,0,5,60102617
random-0.8678678678678678-pdens-2,200,0.5,0.8678678678678678,1000,2,5,84389042
random-0.43243243243243246-pdens-0,200,0.5,0.43243243243243246,1000,0,5,73132203
random-0.9729729729729729-pdens-1,200,0.5,0.9729729729729729,1000,1,5,77412191
random-0.5445445445445445-pdens-1,200,0.5,0.5445445445445445,1000,1,5,66475564
random-0.42842842842842843-pdens-1,200,0.5,0.42842842842842843,1000,1,5,54400750
random-0.9109109109109109-pdens-1,200,0.5,0.9109109109109109,1000,1,5,68808473
random-0.6156156156156156-pdens-4,200,0.5,0.6156156156156156,1000,4,5,86753930
random-0.5665665665665666-pdens-4,200,0.5,0.5665665665665666,1000,4,5,60600649
random-0.37737737737737737-pdens-1,200,0.5,0.37737737737737737,1000,1,5,71024118
random-0.5425425425425425-pdens-0,200,0.5,0.5425425425425425,1000,0,5,63341869
random-0.018018018018018018-pdens-0,200,0.5,0.018018018018018018,1000,0,5,11637024
random-0.15715715715715717-pdens-3,200,0.5,0.15715715715715717,1000,3,5,46229802
random-0.5595595595595596-pdens-4,200,0.5,0.5595595595595596,1000,4,5,61402513
random-0.13213213213213212-pdens-4,200,0.5,0.13213213213213212,1000,4,5,40178344
random-0.14914914914914915-pdens-2,200,0.5,0.14914914914914915,1000,2,5,48867473
random-0.4364364364364364-pdens-1,200,0.5,0.4364364364364364,1000,1,5,55491781
random-0.35835835835835833-pdens-3,200,0.5,0.35835835835835833,1000,3,5,53792943
random-0.9529529529529529-pdens-3,200,0.5,0.9529529529529529,1000,3,5,70018050
random-0.22122122122122123-pdens-2,200,0.5,0.22122122122122123,1000,2,5,48913936
random-0.6116116116116116-pdens-1,200,0.5,0.6116116116116116,1000,1,5,78555869
random-0.7667667667667668-pdens-4,200,0.5,0.7667667667667668,1000,4,5,73548436
random-0.6906906906906907-pdens-3,200,0.5,0.6906906906906907,1000,3,5,93709589
random-0.45545545545545546-pdens-2,200,0.5,0.45545545545545546,1000,2,5,66273230
random-0.23523523523523523-pdens-3,200,0.5,0.23523523523523523,1000,3,5,47967887
random-0.26426426426426425-pdens-1,200,0.5,0.26426426426426425,1000,1,5,49749026
random-0.34034034034034033-pdens-0,200,0.5,0.34034034034034033,1000,0,5,68101841
random-0.06606606606606606-pdens-2,200,0.5,0.06606606606606606,1000,2,5,34473451
random-0.7797797797797797-pdens-2,200,0.5,0.7797797797797797,1000,2,5,82252233
random-0.7657657657657657-pdens-1,200,0.5,0.7657657657657657,1000,1,5,74514855
random-0.7647647647647647-pdens-0,200,0.5,0.7647647647647647,1000,0,5,68426033
random-0.6116116116116116-pdens-2,200,0.5,0.6116116116116116,1000,2,5,83319290
random-0.4934934934934935-pdens-1,200,0.5,0.4934934934934935,1000,1,5,66260786
random-0.38538538538538536-pdens-4,200,0.5,0.38538538538538536,1000,4,5,77945128
random-0.3123123123123123-pdens-2,200,0.5,0.3123123123123123,1000,2,5,51682889
random-0.16316316316316315-pdens-0,200,0.5,0.16316316316316315,1000,0,5,41734242
random-0.23023023023023023-pdens-4,200,0.5,0.23023023023023023,1000,4,5,46928105
random-0.6836836836836837-pdens-4,200,0.5,0.6836836836836837,1000,4,5,79996731
random-0.8708708708708709-pdens-2,200,0.5,0.8708708708708709,1000,2,5,86694560
random-0.9239239239239239-pdens-3,200,0.5,0.9239239239239239,1000,3,5,97500518
random-0.2682682682682683-pdens-3,200,0.5,0.2682682682682683,1000,3,5,62547119
random-0.964964964964965-pdens-1,200,0.5,0.964964964964965,1000,1,5,73814242
random-0.43843843843843844-pdens-4,200,0.5,0.43843843843843844,1000,4,5,66890039
random-0.24024024024024024-pdens-4,200,0.5,0.24024024024024024,1000,4,5,49608989
random-0.3053053053053053-pdens-0,200,0.5,0.3053053053053053,1000,0,5,68197966
random-0.5075075075075075-pdens-4,200,0.5,0.5075075075075075,1000,4,5,72778875
random-0.4174174174174174-pdens-0,200,0.5,0.4174174174174174,1000,0,5,69508154
random-0.7887887887887888-pdens-2,200,0.5,0.7887887887887888,1000,2,5,84745850
random-0.06106106106106106-pdens-3,200,0.5,0.06106106106106106,1000,3,5,38164700
random-0.3993993993993994-pdens-0,200,0.5,0.3993993993993994,1000,0,5,61807822
random-0.12112112112112113-pdens-3,200,0.5,0.12112112112112113,1000,3,5,51531031
random-0.024024024024024024-pdens-2,200,0.5,0.024024024024024024,1000,2,5,15874704
random-0.3613613613613614-pdens-0,200,0.5,0.3613613613613614,1000,0,5,71667677
random-0.34634634634634637-pdens-2,200,0.5,0.34634634634634637,1000,2,5,57516134
random-0.9269269269269269-pdens-1,200,0.5,0.9269269269269269,1000,1,5,69638991
random-0.4754754754754755-pdens-4,200,0.5,0.4754754754754755,1000,4,5,66501975
random-0.8638638638638638-pdens-2,200,0.5,0.8638638638638638,1000,2,5,92978585
random-0.6756756756756757-pdens-3,200,0.5,0.6756756756756757,1000,3,5,67154041
random-0.014014014014014014-pdens-3,200,0.5,0.014014014014014014,1000,3,5,10120373
random-0.48848848848848847-pdens-3,200,0.5,0.48848848848848847,1000,3,5,61067135
random-0.09109109109109109-pdens-1,200,0.5,0.09109109109109109,1000,1,5,43531068
random-0.4124124124124124-pdens-3,200,0.5,0.4124124124124124,1000,3,5,69935367
random-0.10010010010010009-pdens-1,200,0.5,0.10010010010010009,1000,1,5,44835356
random-0.18218218218218218-pdens-3,200,0.5,0.18218218218218218,1000,3,5,55674645
random-0.8408408408408409-pdens-1,200,0.5,0.8408408408408409,1000,1,5,70012500
random-0.3213213213213213-pdens-3,200,0.5,0.3213213213213213,1000,3,5,50343606
random-0.23723723723723725-pdens-0,200,0.5,0.23723723723723725,1000,0,5,61001787
random-0.017017017017017015-pdens-4,200,0.5,0.017017017017017015,1000,4,5,11634756
random-0.13913913913913914-pdens-1,200,0.5,0.13913913913913914,1000,1,5,42839770
random-0.14614614614614616-pdens-0,200,0.5,0.14614614614614616,1000,0,5,46856426
random-0.06706706706706707-pdens-1,200,0.5,0.06706706706706707,1000,1,5,31008465
random-0.5605605605605606-pdens-4,200,0.5,0.5605605605605606,1000,4,5,77503886
random-0.9289289289289289-pdens-3,200,0.5,0.9289289289289289,1000,3,5,102415146
random-0.11711711711711711-pdens-3,200,0.5,0.11711711711711711,1000,3,5,43265003
random-0.25825825825825827-pdens-2,200,0.5,0.25825825825825827,1000,2,5,55691976
random-0.1881881881881882-pdens-4,200,0.5,0.1881881881881882,1000,4,5,59691329
random-0.7997997997997998-pdens-3,200,0.5,0.7997997997997998,1000,3,5,67344148
random-0.7357357357357357-pdens-2,200,0.5,0.7357357357357357,1000,2,5,69147992
random-0.6656656656656657-pdens-2,200,0.5,0.6656656656656657,1000,2,5,75367520
random-0.35235235235235235-pdens-4,200,0.5,0.35235235235235235,1000,4,5,53814938
random-0.993993993993994-pdens-2,200,0.5,0.993993993993994,1000,2,5,72767619
random-0.5745745745745746-pdens-3,200,0.5,0.5745745745745746,1000,3,5,68710531
random-0.4724724724724725-pdens-3,200,0.5,0.4724724724724725,1000,3,5,73242977
random-0.1961961961961962-pdens-4,200,0.5,0.1961961961961962,1000,4,5,56840648
random-0.8618618618618619-pdens-1,200,0.5,0.8618618618618619,1000,1,5,89468253
random-0.8678678678678678-pdens-0,200,0.5,0.8678678678678678,1000,0,5,72766593
random-0.6456456456456456-pdens-4,200,0.5,0.6456456456456456,1000,4,5,66621404
random-0.944944944944945-pdens-1,200,0.5,0.944944944944945,1000,1,5,95084888
random-0.35035035035035034-pdens-0,200,0.5,0.35035035035035034,1000,0,5,70026172
random-0.4394394394394394-pdens-3,200,0.5,0.4394394394394394,1000,3,5,70488056
random-0.6106106106106106-pdens-3,200,0.5,0.6106106106106106,1000,3,5,83152017
random-0.16216216216216217-pdens-3,200,0.5,0.16216216216216217,1000,3,5,44425908
random-0.4364364364364364-pdens-4,200,0.5,0.4364364364364364,1000,4,5,54610755
random-0.6446446446446447-pdens-0,200,0.5,0.6446446446446447,1000,0,5,61688542
random-0.6436436436436437-pdens-0,200,0.5,0.6436436436436437,1000,0,5,84040991
random-0.8518518518518519-pdens-3,200,0.5,0.8518518518518519,1000,3,5,83900647
random-0.35935935935935936-pdens-4,200,0.5,0.35935935935935936,1000,4,5,59867383
random-0.035035035035035036-pdens-4,200,0.5,0.035035035035035036,1000,4,5,23034038
random-0.5695695695695696-pdens-2,200,0.5,0.5695695695695696,1000,2,5,75288086
random-0.7117117117117117-pdens-2,200,0.5,0.7117117117117117,1000,2,5,76027189
random-0.6256256256256256-pdens-2,200,0.5,0.6256256256256256,1000,2,5,69106206
random-0.8068068068068068-pdens-4,200,0.5,0.8068068068068068,1000,4,5,96688918
random-0.7077077077077077-pdens-1,200,0.5,0.7077077077077077,1000,1,5,90546091
random-0.8088088088088088-pdens-3,200,0.5,0.8088088088088088,1000,3,5,72962543
random-0.9279279279279279-pdens-1,200,0.5,0.9279279279279279,1000,1,5,71593942
random-0.5115115115115115-pdens-2,200,0.5,0.5115115115115115,1000,2,5,75479020
random-0.31431431431431434-pdens-2,200,0.5,0.31431431431431434,1000,2,5,64245190
random-0.5195195195195195-pdens-4,200,0.5,0.5195195195195195,1000,4,5,73272143
random-0.6276276276276276-pdens-1,200,0.5,0.6276276276276276,1000,1,5,60854177
random-0.04104104104104104-pdens-2,200,0.5,0.04104104104104104,1000,2,5,26907660
random-0.8888888888888888-pdens-1,200,0.5,0.8888888888888888,1000,1,5,75530459
random-0.49149149149149146-pdens-1,200,0.5,0.49149149149149146,1000,1,5,75277440
random-0.9429429429429429-pdens-2,200,0.5,0.9429429429429429,1000,2,5,77751305
random-0.6546546546546547-pdens-3,200,0.5,0.6546546546546547,1000,3,5,71367392
random-0.38038038038038036-pdens-3,200,0.5,0.38038038038038036,1000,3,5,73981860
random-0.11311311311311312-pdens-3,200,0.5,0.11311311311311312,1000,3,5,43590796
random-0.26626626626626626-pdens-1,200,0.5,0.26626626626626626,1000,1,5,57648682
random-0.01001001001001001-pdens-3,200,0.5,0.01001001001001001,1000,3,5,6247972
random-0.6616616616616616-pdens-0,200,0.5,0.6616616616616616,1000,0,5,86484613
random-0.08808808808808809-pdens-1,200,0.5,0.08808808808808809,1000,1,5,41423314
random-0.4314314314314314-pdens-0,200,0.5,0.4314314314314314,1000,0,5,72658105
random-0.91991991991992-pdens-2,200,0.5,0.91991991991992,1000,2,5,98756384
random-0.05405405405405406-pdens-4,200,0.5,0.05405405405405406,1000,4,5,32721080
random-0.7027027027027027-pdens-1,200,0.5,0.7027027027027027,1000,1,5,74914350
random-0.2112112112112112-pdens-1,200,0.5,0.2112112112112112,1000,1,5,64397093
random-0.13013013013013014-pdens-3,200,0.5,0.13013013013013014,1000,3,5,48520319
random-0.19519519519519518-pdens-1,200,0.5,0.19519519519519518,1000,1,5,53099751
random-0.1031031031031031-pdens-2,200,0.5,0.1031031031031031,1000,2,5,37912536
random-0.7747747747747747-pdens-2,200,0.5,0.7747747747747747,1000,2,5,92693437
random-0.6616616616616616-pdens-4,200,0.5,0.6616616616616616,1000,4,5,70546896
random-0.011011011011011011-pdens-0,200,0.5,0.011011011011011011,1000,0,5,6783049
random-0.5125125125125125-pdens-4,200,0.5,0.5125125125125125,1000,4,5,80204473
random-0.27227227227227224-pdens-0,200,0.5,0.27227227227227224,1000,0,5,54039180
random-0.6416416416416416-pdens-1,200,0.5,0.6416416416416416,1000,1,5,76187075
random-0.3353353353353353-pdens-0,200,0.5,0.3353353353353353,1000,0,5,68366856
random-0.28428428428428426-pdens-4,200,0.5,0.28428428428428426,1000,4,5,61988947
random-0.5045045045045045-pdens-4,200,0.5,0.5045045045045045,1000,4,5,76925823
random-0.8668668668668669-pdens-0,200,0.5,0.8668668668668669,1000,0,5,78853018
random-0.3233233233233233-pdens-3,200,0.5,0.3233233233233233,1000,3,5,55559830
random-0.24924924924924924-pdens-2,200,0.5,0.24924924924924924,1000,2,5,64249426
random-0.5285285285285285-pdens-4,200,0.5,0.5285285285285285,1000,4,5,78837502
random-0.3363363363363363-pdens-4,200,0.5,0.3363363363363363,1000,4,5,55694502
random-0.8108108108108109-pdens-4,200,0.5,0.8108108108108109,1000,4,5,73593681
random-0.8338338338338338-pdens-1,200,0.5,0.8338338338338338,1000,1,5,95248561
random-0.7227227227227228-pdens-2,200,0.5,0.7227227227227228,1000,2,5,68074703
random-0.9049049049049049-pdens-4,200,0.5,0.9049049049049049,1000,4,5,93692713
random-0.4344344344344344-pdens-2,200,0.5,0.4344344344344344,1000,2,5,71071291
random-0.9259259259259259-pdens-0,200,0.5,0.9259259259259259,1000,0,5,89943043
random-0.20020020020020018-pdens-3,200,0.5,0.20020020020020018,1000,3,5,56913211
random-0.8098098098098098-pdens-2,200,0.5,0.8098098098098098,1000,2,5,73396517
random-0.056056056056056056-pdens-3,200,0.5,0.056056056056056056,1000,3,5,33031022
random-0.7837837837837838-pdens-0,200,0.5,0.7837837837837838,1000,0,5,95179140
random-0.7867867867867868-pdens-3,200,0.5,0.7867867867867868,1000,3,5,77461255
random-0.7487487487487487-pdens-1,200,0.5,0.7487487487487487,1000,1,5,71339617
random-0.46046046046046046-pdens-2,200,0.5,0.46046046046046046,1000,2,5,58295206
random-0.37737737737737737-pdens-0,200,0.5,0.37737737737737737,1000,0,5,69677550
random-0.8088088088088088-pdens-4,200,0.5,0.8088088088088088,1000,4,5,70894595
random-0.6656656656656657-pdens-3,200,0.5,0.6656656656656657,1000,3,5,68867300
random-0.24524524524524524-pdens-2,200,0.5,0.24524524524524524,1000,2,5,54795819
random-0.8118118118118118-pdens-4,200,0.5,0.8118118118118118,1000,4,5,71064340
random-0.973973973973974-pdens-4,200,0.5,0.973973973973974,1000,4,5,106185313
random-0.5185185185185185-pdens-3,200,0.5,0.5185185185185185,1000,3,5,74390189
random-0.25625625625625625-pdens-3,200,0.5,0.25625625625625625,1000,3,5,51504856
random-0.5065065065065065-pdens-4,200,0.5,0.5065065065065065,1000,4,5,75790462
random-0.5955955955955956-pdens-1,200,0.5,0.5955955955955956,1000,1,5,80535172
random-0.95995995995996-pdens-0,200,0.5,0.95995995995996,1000,0,5,87639119
random-0.7577577577577578-pdens-1,200,0.5,0.7577577577577578,1000,1,5,76377371
random-0.7157157157157157-pdens-3,200,0.5,0.7157157157157157,1000,3,5,77186849
random-0.2902902902902903-pdens-4,200,0.5,0.2902902902902903,1000,4,5,60900225
random-0.24224224224224225-pdens-4,200,0.5,0.24224224224224225,1000,4,5,48117842
random-0.3913913913913914-pdens-0,200,0.5,0.3913913913913914,1000,0,5,54303944
random-0.8018018018018018-pdens-1,200,0.5,0.8018018018018018,1000,1,5,84853522
random-0.13313313313313313-pdens-1,200,0.5,0.13313313313313313,1000,1,5,51901801
random-0.15115115115115116-pdens-4,200,0.5,0.15115115115115116,1000,4,5,47369650
random-0.7467467467467468-pdens-0,200,0.5,0.7467467467467468,1000,0,5,70686635
random-0.24324324324324323-pdens-0,200,0.5,0.24324324324324323,1000,0,5,52872254
random-0.4164164164164164-pdens-1,200,0.5,0.4164164164164164,1000,1,5,76924675
random-0.7917917917917918-pdens-0,200,0.5,0.7917917917917918,1000,0,5,82198386
random-0.9819819819819819-pdens-0,200,0.5,0.9819819819819819,1000,0,5,79325764
random-0.6776776776776777-pdens-1,200,0.5,0.6776776776776777,1000,1,5,92318626
random-0.9019019019019019-pdens-0,200,0.5,0.9019019019019019,1000,0,5,73552570
random-0.007007007007007007-pdens-3,200,0.5,0.007007007007007007,1000,3,5,5075493
random-0.3363363363363363-pdens-0,200,0.5,0.3363363363363363,1000,0,5,68733576
random-0.6636636636636637-pdens-4,200,0.5,0.6636636636636637,1000,4,5,70912787
random-0.7467467467467468-pdens-2,200,0.5,0.7467467467467468,1000,2,5,97032550
random-0.9819819819819819-pdens-2,200,0.5,0.9819819819819819,1000,2,5,81053349
random-0.5275275275275275-pdens-1,200,0.5,0.5275275275275275,1000,1,5,84478887
random-0.6506506506506506-pdens-2,200,0.5,0.6506506506506506,1000,2,5,73005212
random-0.974974974974975-pdens-1,200,0.5,0.974974974974975,1000,1,5,75965925
random-0.33733733733733734-pdens-1,200,0.5,0.33733733733733734,1000,1,5,72843021
random-0.34734734734734735-pdens-3,200,0.5,0.34734734734734735,1000,3,5,60540894
random-0.6366366366366366-pdens-3,200,0.5,0.6366366366366366,1000,3,5,62033290
random-0.3213213213213213-pdens-0,200,0.5,0.3213213213213213,1000,0,5,68378596
random-0.7087087087087087-pdens-2,200,0.5,0.7087087087087087,1000,2,5,92249367
random-0.6526526526526526-pdens-0,200,0.5,0.6526526526526526,1000,0,5,68677656
random-0.5715715715715716-pdens-4,200,0.5,0.5715715715715716,1000,4,5,80309298
random-0.3613613613613614-pdens-2,200,0.5,0.3613613613613614,1000,2,5,71750308
random-0.8598598598598598-pdens-2,200,0.5,0.8598598598598598,1000,2,5,89959439
random-0.16216216216216217-pdens-1,200,0.5,0.16216216216216217,1000,1,5,50848776
random-0.8878878878878879-pdens-2,200,0.5,0.8878878878878879,1000,2,5,75484113
random-0.4244244244244244-pdens-0,200,0.5,0.4244244244244244,1000,0,5,72879683
random-0.2962962962962963-pdens-3,200,0.5,0.2962962962962963,1000,3,5,52978186
random-0.9769769769769769-pdens-2,200,0.5,0.9769769769769769,1000,2,5,98559761
random-0.44344344344344344-pdens-1,200,0.5,0.44344344344344344,1000,1,5,63549396
random-0.2222222222222222-pdens-0,200,0.5,0.2222222222222222,1000,0,5,62964113
random-0.46146146146146144-pdens-0,200,0.5,0.46146146146146144,1000,0,5,60977316
random-0.14314314314314314-pdens-0,200,0.5,0.14314314314314314,1000,0,5,53047911
random-0.9529529529529529-pdens-1,200,0.5,0.9529529529529529,1000,1,5,106899444
random-0.2922922922922923-pdens-2,200,0.5,0.2922922922922923,1000,2,5,63181153
random-0.3303303303303303-pdens-4,200,0.5,0.3303303303303303,1000,4,5,69248069
random-0.3833833833833834-pdens-1,200,0.5,0.3833833833833834,1000,1,5,69820853
random-0.14514514514514515-pdens-0,200,0.5,0.14514514514514515,1000,0,5,48825998
random-0.5625625625625625-pdens-3,200,0.5,0.5625625625625625,1000,3,5,66652198
random-0.5895895895895896-pdens-2,200,0.5,0.5895895895895896,1000,2,5,67699373
random-0.8988988988988988-pdens-3,200,0.5,0.8988988988988988,1000,3,5,81123602
random-0.3013013013013013-pdens-1,200,0.5,0.3013013013013013,1000,1,5,62802773
random-0.13813813813813813-pdens-4,200,0.5,0.13813813813813813,1000,4,5,53984183
random-0.31931931931931934-pdens-1,200,0.5,0.31931931931931934,1000,1,5,65490918
random-0.4394394394394394-pdens-2,200,0.5,0.4394394394394394,1000,2,5,74669279
random-0.7247247247247247-pdens-4,200,0.5,0.7247247247247247,1000,4,5,68887093
random-0.7877877877877878-pdens-2,200,0.5,0.7877877877877878,1000,2,5,82852074
random-0.44644644644644643-pdens-0,200,0.5,0.44644644644644643,1000,0,5,83762281
random-0.4984984984984985-pdens-0,200,0.5,0.4984984984984985,1000,0,5,65911272
random-0.8798798798798799-pdens-2,200,0.5,0.8798798798798799,1000,2,5,99098906
random-0.8648648648648649-pdens-2,200,0.5,0.8648648648648649,1000,2,5,95267212
random-0.12312312312312312-pdens-1,200,0.5,0.12312312312312312,1000,1,5,52033273
random-0.2872872872872873-pdens-0,200,0.5,0.2872872872872873,1000,0,5,50717747
random-0.028028028028028028-pdens-2,200,0.5,0.028028028028028028,1000,2,5,18811627
random-0.06506506506506507-pdens-2,200,0.5,0.06506506506506507,1000,2,5,37108592
random-0.7117117117117117-pdens-4,200,0.5,0.7117117117117117,1000,4,5,70095244
random-0.6266266266266266-pdens-3,200,0.5,0.6266266266266266,1000,3,5,83328379
random-0.6366366366366366-pdens-0,200,0.5,0.6366366366366366,1000,0,5,68122926
random-0.4184184184184184-pdens-2,200,0.5,0.4184184184184184,1000,2,5,60642510
random-0.4574574574574575-pdens-1,200,0.5,0.4574574574574575,1000,1,5,56802545
random-0.45045045045045046-pdens-2,200,0.5,0.45045045045045046,1000,2,5,74843081
random-0.5845845845845846-pdens-0,200,0.5,0.5845845845845846,1000,0,5,82530393
random-0.11611611611611611-pdens-2,200,0.5,0.11611611611611611,1000,2,5,51659686
random-0.98998998998999-pdens-4,200,0.5,0.98998998998999,1000,4,5,101676047
random-0.7657657657657657-pdens-2,200,0.5,0.7657657657657657,1000,2,5,89205079
random-0.9619619619619619-pdens-1,200,0.5,0.9619619619619619,1000,1,5,79052066
random-0.3533533533533533-pdens-0,200,0.5,0.3533533533533533,1000,0,5,70972487
random-0.035035035035035036-pdens-0,200,0.5,0.035035035035035036,1000,0,5,23959274
random-0.02002002002002002-pdens-1,200,0.5,0.02002002002002002,1000,1,5,16640152
random-0.975975975975976-pdens-0,200,0.5,0.975975975975976,1000,0,5,110696792
random-0.8888888888888888-pdens-0,200,0.5,0.8888888888888888,1000,0,5,68975497
random-0.5765765765765766-pdens-1,200,0.5,0.5765765765765766,1000,1,5,67550241
random-0.6676676676676676-pdens-1,200,0.5,0.6676676676676676,1000,1,5,85534932
random-0.04204204204204204-pdens-1,200,0.5,0.04204204204204204,1000,1,5,31886555
random-0.055055055055055056-pdens-2,200,0.5,0.055055055055055056,1000,2,5,38975169
random-0.98998998998999-pdens-0,200,0.5,0.98998998998999,1000,0,5,108406385
random-0.36336336336336333-pdens-3,200,0.5,0.36336336336336333,1000,3,5,61433272
random-0.04704704704704705-pdens-1,200,0.5,0.04704704704704705,1000,1,5,28102087
random-0.5315315315315315-pdens-1,200,0.5,0.5315315315315315,1000,1,5,60212970
random-0.6466466466466466-pdens-4,200,0.5,0.6466466466466466,1000,4,5,71201865
random-0.8758758758758759-pdens-2,200,0.5,0.8758758758758759,1000,2,5,70113382
random-0.7997997997997998-pdens-2,200,0.5,0.7997997997997998,1000,2,5,80111078
random-0.7957957957957957-pdens-0,200,0.5,0.7957957957957957,1000,0,5,91407644
random-0.48348348348348347-pdens-0,200,0.5,0.48348348348348347,1000,0,5,64352977
random-0.5115115115115115-pdens-1,200,0.5,0.5115115115115115,1000,1,5,59582618
random-0.6176176176176176-pdens-2,200,0.5,0.6176176176176176,1000,2,5,67524872
random-0.04104104104104104-pdens-0,200,0.5,0.04104104104104104,1000,0,5,24839493
random-0.6736736736736737-pdens-1,200,0.5,0.6736736736736737,1000,1,5,86326261
random-0.2872872872872873-pdens-4,200,0.5,0.2872872872872873,1000,4,5,53067935
random-0.5585585585585585-pdens-4,200,0.5,0.5585585585585585,1000,4,5,61558520
random-0.001001001001001001-pdens-2,200,0.5,0.001001001001001001,1000,2,5,4447051
random-0.5015015015015015-pdens-1,200,0.5,0.5015015015015015,1000,1,5,58325813
random-0.5385385385385385-pdens-4,200,0.5,0.5385385385385385,1000,4,5,65244247
random-0.13713713713713713-pdens-3,200,0.5,0.13713713713713713,1000,3,5,45800607
random-0.16716716716716717-pdens-2,200,0.5,0.16716716716716717,1000,2,5,58034989
random-0.1061061061061061-pdens-4,200,0.5,0.1061061061061061,1000,4,5,42554892
random-0.8018018018018018-pdens-3,200,0.5,0.8018018018018018,1000,3,5,79631682
random-0.012012012012012012-pdens-1,200,0.5,0.012012012012012012,1000,1,5,9157029
random-0.5345345345345345-pdens-0,200,0.5,0.5345345345345345,1000,0,5,78337044
random-0.3173173173173173-pdens-0,200,0.5,0.3173173173173173,1000,0,5,63128592
random-0.1841841841841842-pdens-2,200,0.5,0.1841841841841842,1000,2,5,47869227
random-0.8298298298298298-pdens-0,200,0.5,0.8298298298298298,1000,0,5,67381395
random-1.0-pdens-2,200,0.5,1.0,1000,2,5,108966477
random-0.2682682682682683-pdens-2,200,0.5,0.2682682682682683,1000,2,5,58231855
random-0.07307307307307308-pdens-0,200,0.5,0.07307307307307308,1000,0,5,42305155
random-0.26126126126126126-pdens-0,200,0.5,0.26126126126126126,1000,0,5,58748631
random-0.6896896896896897-pdens-3,200,0.5,0.6896896896896897,1000,3,5,93957285
random-0.7687687687687688-pdens-3,200,0.5,0.7687687687687688,1000,3,5,67649616
random-0.07907907907907907-pdens-0,200,0.5,0.07907907907907907,1000,0,5,40276143
random-0.5685685685685685-pdens-4,200,0.5,0.5685685685685685,1000,4,5,68660053
random-0.44644644644644643-pdens-1,200,0.5,0.44644644644644643,1000,1,5,60656953
random-0.30930930930930933-pdens-4,200,0.5,0.30930930930930933,1000,4,5,54100768
random-0.7797797797797797-pdens-0,200,0.5,0.7797797797797797,1000,0,5,90039835
random-0.4074074074074074-pdens-0,200,0.5,0.4074074074074074,1000,0,5,76602598
random-0.6466466466466466-pdens-1,200,0.5,0.6466466466466466,1000,1,5,82999099
random-0.990990990990991-pdens-1,200,0.5,0.990990990990991,1000,1,5,77452779
random-0.23523523523523523-pdens-2,200,0.5,0.23523523523523523,1000,2,5,61926670
random-0.8228228228228228-pdens-2,200,0.5,0.8228228228228228,1000,2,5,74569584
random-0.8358358358358359-pdens-3,200,0.5,0.8358358358358359,1000,3,5,88015378
random-0.7667667667667668-pdens-3,200,0.5,0.7667667667667668,1000,3,5,96726383
random-0.6626626626626626-pdens-0,200,0.5,0.6626626626626626,1000,0,5,85704666
random-0.14514514514514515-pdens-2,200,0.5,0.14514514514514515,1000,2,5,59238281
random-0.5685685685685685-pdens-2,200,0.5,0.5685685685685685,1000,2,5,71525376
random-0.3213213213213213-pdens-4,200,0.5,0.3213213213213213,1000,4,5,58256888
random-0.07507507507507508-pdens-4,200,0.5,0.07507507507507508,1000,4,5,38254968
random-0.13413413413413414-pdens-4,200,0.5,0.13413413413413414,1000,4,5,52715562
random-0.2802802802802803-pdens-1,200,0.5,0.2802802802802803,1000,1,5,57002170
random-0.924924924924925-pdens-2,200,0.5,0.924924924924925,1000,2,5,78120714
